0,1,2,3,4,5
1,-27.637545193496408,13594.273999539168,"(0, 0)","[ 2.75229068e+00  7.20199966e+01  4.99000015e+01  1.64690002e+03
  1.68070007e+02  5.33273315e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.17211031e-01
 -5.68482632e-01 -5.66941715e-01 -4.27669059e-01 -5.10932006e-01
  4.37088405e+01  4.21123275e+01  4.40862249e+01  4.20758490e+01
  4.20206077e+01 -1.31996088e+02 -1.63115883e+02 -1.34279883e+02
 -2.10452227e+02 -1.80276415e+02  2.54374381e+01  2.94619457e+01
  2.83120516e+01  3.34726237e+01  3.34726237e+01]",[ 0.8553238 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,13594.273999539168,"(0, 0)","[ 2.75229068e+00  7.31624985e+01  4.87299995e+01  1.64000000e+03
  1.70169998e+02  5.19199982e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.23216617e-01
 -4.48558944e-01 -4.90252875e-01 -5.23201584e-01 -4.87445847e-01
  4.58030206e+01  4.59157900e+01  4.28883702e+01  4.42362914e+01
  4.56605997e+01 -9.03355330e+01 -5.39509216e+01 -1.24344199e+02
 -1.07148884e+02 -7.88483361e+01  2.09690645e+01  1.13053964e+01
  2.40523502e+01  2.09690645e+01  1.57541968e+01]",[ 0.6627882 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,13742.905731801475,"(0, 0)","[ 2.75229068e+00  7.31624985e+01  4.87299995e+01  1.64000000e+03
  1.70169998e+02  5.19199982e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.23216617e-01
 -4.48558944e-01 -4.90252875e-01 -5.23201584e-01 -4.87445847e-01
  4.58030206e+01  4.59157900e+01  4.28883702e+01  4.42362914e+01
  4.56605997e+01 -9.03355330e+01 -5.39509216e+01 -1.24344199e+02
 -1.07148884e+02 -7.88483361e+01  2.09690645e+01  1.13053964e+01
  2.40523502e+01  2.09690645e+01  1.57541968e+01]",[ 0.6627882 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,13742.905731801475,"(0, 0)","[ 2.75229068e+00  6.83799973e+01  4.70900002e+01  1.64000000e+03
  1.58179993e+02  4.52666664e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.48921869e-01
 -5.90484123e-01 -6.27181897e-01 -5.99374707e-01 -5.99472618e-01
  4.17249156e+01  4.31375412e+01  4.11754898e+01  4.13304874e+01
  4.30213855e+01 -1.46365170e+02 -1.07491752e+02 -1.27635229e+02
 -1.51026073e+02 -1.22801707e+02  2.95821749e+01  2.77547567e+01
  3.15316770e+01  3.24266988e+01  2.99856721e+01]",[ 0.73285234 -1.         -1.         -1.         -1.        ]
1,-27.637545193496408,13958.337269120173,"(0, 0)","[ 2.75229068e+00  6.83799973e+01  4.70900002e+01  1.64000000e+03
  1.58179993e+02  4.52666664e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.48921869e-01
 -5.90484123e-01 -6.27181897e-01 -5.99374707e-01 -5.99472618e-01
  4.17249156e+01  4.31375412e+01  4.11754898e+01  4.13304874e+01
  4.30213855e+01 -1.46365170e+02 -1.07491752e+02 -1.27635229e+02
 -1.51026073e+02 -1.22801707e+02  2.95821749e+01  2.77547567e+01
  3.15316770e+01  3.24266988e+01  2.99856721e+01]",[ 0.73285234 -1.         -1.         -1.         -1.        ]
0,1,2,3,4,5
1,-9.225622259418742,13958.337269120173,"(0, 0)","[ 2.75229068e+00  6.83399963e+01  4.47599983e+01  1.56409998e+03
  1.62009995e+02  4.45326653e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.70643753e-01
 -5.32884016e-01 -4.65293855e-01 -6.57964100e-01 -6.02985656e-01
  4.03531933e+01  4.54804425e+01  4.58221470e+01  4.24783564e+01
  4.44451906e+01 -1.52475166e+02 -4.40897603e+01 -3.99182636e+01
 -1.05710680e+02 -7.45475786e+01  3.88569961e+01  1.39754593e+01
  1.45914154e+01  2.79934467e+01  2.07073959e+01]",[ 0.7791975 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,14173.768806438871,"(0, 0)","[ 2.75229068e+00  6.83399963e+01  4.47599983e+01  1.56409998e+03
  1.62009995e+02  4.45326653e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.70643753e-01
 -5.32884016e-01 -4.65293855e-01 -6.57964100e-01 -6.02985656e-01
  4.03531933e+01  4.54804425e+01  4.58221470e+01  4.24783564e+01
  4.44451906e+01 -1.52475166e+02 -4.40897603e+01 -3.99182636e+01
 -1.05710680e+02 -7.45475786e+01  3.88569961e+01  1.39754593e+01
  1.45914154e+01  2.79934467e+01  2.07073959e+01]",[ 0.7791975 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,14173.768806438871,"(0, 0)","[ 2.75229068e+00  7.47024994e+01  4.67500000e+01  1.59230005e+03
  1.72789993e+02  4.95746689e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.57470995e-01
 -2.50754717e-01 -2.52578634e-01 -2.86470607e-01 -1.96042266e-01
  4.83396790e+01  4.35992934e+01  4.54910469e+01  4.75306756e+01
  4.91137794e+01  9.50081221e+00 -1.02337264e+02 -6.18054006e+01
  1.35383290e+01  5.00283975e+01  2.74323328e+00  2.10557557e+01
  1.52861900e+01  2.44265654e+00  5.81721848e+00]",[ 0.9209171 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,-0.5618293458610424,"(0, 0)","[ 2.75229068e+00  7.47024994e+01  4.67500000e+01  1.59230005e+03
  1.72789993e+02  4.95746689e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.57470995e-01
 -2.50754717e-01 -2.52578634e-01 -2.86470607e-01 -1.96042266e-01
  4.83396790e+01  4.35992934e+01  4.54910469e+01  4.75306756e+01
  4.91137794e+01  9.50081221e+00 -1.02337264e+02 -6.18054006e+01
  1.35383290e+01  5.00283975e+01  2.74323328e+00  2.10557557e+01
  1.52861900e+01  2.44265654e+00  5.81721848e+00]",[ 0.9209171 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,-0.5618293458610424,"(0, 0)","[ 2.75229068e+00  7.23300018e+01  4.71800003e+01  1.64209998e+03
  1.64509995e+02  4.97006683e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.60489247e-01
 -2.76315875e-01 -2.96291621e-01 -2.68451663e-01 -2.51687725e-01
  4.51073912e+01  4.41944119e+01  4.40309282e+01  4.49092605e+01
  4.59441825e+01 -4.23713377e+01 -8.82023477e+01 -7.81850110e+01
 -5.65014270e+01 -2.80078457e+01  9.52407514e+00  1.35532195e+01
  1.17123140e+01  1.03100931e+01  6.29027954e+00]",[ 1.       -0.843778 -0.843778 -0.843778 -0.843778]
1,-27.637545193496408,10.100290724818478,"(0, 0)","[ 2.75229068e+00  7.23300018e+01  4.71800003e+01  1.64209998e+03
  1.64509995e+02  4.97006683e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.60489247e-01
 -2.76315875e-01 -2.96291621e-01 -2.68451663e-01 -2.51687725e-01
  4.51073912e+01  4.41944119e+01  4.40309282e+01  4.49092605e+01
  4.59441825e+01 -4.23713377e+01 -8.82023477e+01 -7.81850110e+01
 -5.65014270e+01 -2.80078457e+01  9.52407514e+00  1.35532195e+01
  1.17123140e+01  1.03100931e+01  6.29027954e+00]",[ 1.       -0.843778 -0.843778 -0.843778 -0.843778]
0,1,2,3,4,5
1,-9.225622259418742,10.100290724818478,"(0, 0)","[ 2.75229068e+00  7.56849976e+01  4.67799988e+01  1.64109998e+03
  1.70550003e+02  4.99666672e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.15585483e-01
 -2.54557980e-01 -2.89223523e-01 -2.89984685e-01 -2.77950061e-01
  4.37241763e+01  4.58768352e+01  4.32874813e+01  4.57901100e+01
  4.52655325e+01 -1.12441268e+02 -2.68244982e+01 -9.59470724e+01
 -4.62702346e+01 -3.91905571e+01  1.95925579e+01  1.15732653e+01
  1.93480035e+01  1.16425225e+01  1.16425225e+01]",[ 1.        -0.7418544 -0.7418544 -0.7418544 -0.7418544]
1,-27.637545193496408,45.50713447577982,"(0, 0)","[ 2.75229068e+00  7.56849976e+01  4.67799988e+01  1.64109998e+03
  1.70550003e+02  4.99666672e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.15585483e-01
 -2.54557980e-01 -2.89223523e-01 -2.89984685e-01 -2.77950061e-01
  4.37241763e+01  4.58768352e+01  4.32874813e+01  4.57901100e+01
  4.52655325e+01 -1.12441268e+02 -2.68244982e+01 -9.59470724e+01
 -4.62702346e+01 -3.91905571e+01  1.95925579e+01  1.15732653e+01
  1.93480035e+01  1.16425225e+01  1.16425225e+01]",[ 1.        -0.7418544 -0.7418544 -0.7418544 -0.7418544]
0,1,2,3,4,5
1,-9.225622259418742,45.50713447577982,"(0, 0)","[ 2.75229068e+00  7.32300034e+01  4.59000015e+01  1.66640002e+03
  1.66270004e+02  4.83026657e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.06971345e-01
 -5.57849172e-01 -6.18029130e-01 -3.45245090e-01 -4.29956227e-01
  4.36475001e+01  3.72606392e+01  3.93331276e+01  4.23793772e+01
  3.98577416e+01 -1.22901984e+02 -3.07167804e+02 -2.49803434e+02
 -1.29087080e+02 -2.17570689e+02  2.58035136e+01  4.62021666e+01
  4.62021666e+01  2.58035136e+01  3.61548328e+01]",[ 0.7771757 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,42.06998049707545,"(0, 0)","[ 2.75229068e+00  7.32300034e+01  4.59000015e+01  1.66640002e+03
  1.66270004e+02  4.83026657e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.06971345e-01
 -5.57849172e-01 -6.18029130e-01 -3.45245090e-01 -4.29956227e-01
  4.36475001e+01  3.72606392e+01  3.93331276e+01  4.23793772e+01
  3.98577416e+01 -1.22901984e+02 -3.07167804e+02 -2.49803434e+02
 -1.29087080e+02 -2.17570689e+02  2.58035136e+01  4.62021666e+01
  4.62021666e+01  2.58035136e+01  3.61548328e+01]",[ 0.7771757 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,42.06998049707545,"(0, 0)","[ 2.75229068e+00  7.22574997e+01  4.12799988e+01  1.67080005e+03
  1.61570007e+02  4.68986664e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.72919945e-01
 -6.40384833e-01 -5.70380797e-01 -7.33145877e-01 -7.18316563e-01
  3.87515560e+01  4.43822308e+01  4.44735956e+01  3.77787650e+01
  4.10777275e+01 -2.08617260e+02 -7.77135464e+01 -5.94824854e+01
 -2.06131893e+02 -1.37134607e+02  4.57985435e+01  2.23172634e+01
  1.98178765e+01  4.93714440e+01  3.68687481e+01]",[ 1.        -0.8603512 -0.8603512 -0.8603512 -0.8603512]
1,-27.637545193496408,35.50075431418736,"(0, 0)","[ 2.75229068e+00  7.22574997e+01  4.12799988e+01  1.67080005e+03
  1.61570007e+02  4.68986664e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.72919945e-01
 -6.40384833e-01 -5.70380797e-01 -7.33145877e-01 -7.18316563e-01
  3.87515560e+01  4.43822308e+01  4.44735956e+01  3.77787650e+01
  4.10777275e+01 -2.08617260e+02 -7.77135464e+01 -5.94824854e+01
 -2.06131893e+02 -1.37134607e+02  4.57985435e+01  2.23172634e+01
  1.98178765e+01  4.93714440e+01  3.68687481e+01]",[ 1.        -0.8603512 -0.8603512 -0.8603512 -0.8603512]
0,1,2,3,4,5
1,-9.225622259418742,35.50075431418736,"(0, 0)","[ 2.75229068e+00  6.65425034e+01  3.11299992e+01  1.67450000e+03
  1.50619995e+02  4.05333328e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.53068456e-01
 -5.56635974e-01 -6.23829801e-01 -5.45008207e-01 -5.47692116e-01
  4.25425522e+01  4.08131332e+01  3.80692786e+01  4.20363054e+01
  4.13800649e+01 -7.90876311e+01 -1.06378910e+02 -1.44631381e+02
 -8.84520811e+01 -1.07448288e+02  2.31000558e+01  3.16438832e+01
  4.11218841e+01  2.39805600e+01  3.08118087e+01]",[ 1.        -0.8939738 -0.8939738 -0.8939738 -0.8939738]
1,-27.637545193496408,22.208746123029414,"(0, 0)","[ 2.75229068e+00  6.65425034e+01  3.11299992e+01  1.67450000e+03
  1.50619995e+02  4.05333328e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.53068456e-01
 -5.56635974e-01 -6.23829801e-01 -5.45008207e-01 -5.47692116e-01
  4.25425522e+01  4.08131332e+01  3.80692786e+01  4.20363054e+01
  4.13800649e+01 -7.90876311e+01 -1.06378910e+02 -1.44631381e+02
 -8.84520811e+01 -1.07448288e+02  2.31000558e+01  3.16438832e+01
  4.11218841e+01  2.39805600e+01  3.08118087e+01]",[ 1.        -0.8939738 -0.8939738 -0.8939738 -0.8939738]
0,1,2,3,4,5
1,-9.225622259418742,22.208746123029414,"(0, 0)","[ 2.75229068e+00  7.13349991e+01  3.43600006e+01  1.65909998e+03
  1.60919998e+02  4.30219994e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.41179221e-01
 -7.66370016e-01 -8.65130421e-01 -6.49379728e-01 -6.67655924e-01
  3.98418245e+01  3.53722621e+01  3.43042809e+01  3.97618575e+01
  3.89486715e+01 -1.18443468e+02 -1.68007825e+02 -1.98354052e+02
 -1.17935195e+02 -1.17401934e+02  3.75298302e+01  5.21709676e+01
  5.91677549e+01  3.97505841e+01  3.97505841e+01]",[ 1.         -0.93337435 -0.93337435 -0.93337435 -0.93337435]
1,-27.637545193496408,36.06653809668205,"(0, 0)","[ 2.75229068e+00  7.13349991e+01  3.43600006e+01  1.65909998e+03
  1.60919998e+02  4.30219994e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.41179221e-01
 -7.66370016e-01 -8.65130421e-01 -6.49379728e-01 -6.67655924e-01
  3.98418245e+01  3.53722621e+01  3.43042809e+01  3.97618575e+01
  3.89486715e+01 -1.18443468e+02 -1.68007825e+02 -1.98354052e+02
 -1.17935195e+02 -1.17401934e+02  3.75298302e+01  5.21709676e+01
  5.91677549e+01  3.97505841e+01  3.97505841e+01]",[ 1.         -0.93337435 -0.93337435 -0.93337435 -0.93337435]
0,1,2,3,4,5
1,-9.225622259418742,36.06653809668205,"(0, 0)","[ 2.75229068e+00  6.88574982e+01  3.29799995e+01  1.64140002e+03
  1.53630005e+02  4.22820015e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.34136894e-01
 -1.16158458e+00 -1.20518102e+00 -1.04323533e+00 -1.10214452e+00
  3.42514496e+01  3.21438764e+01  3.17975303e+01  3.20026672e+01
  3.30193455e+01 -1.77651553e+02 -1.64818537e+02 -1.56320358e+02
 -1.85135680e+02 -1.78350303e+02  5.66588206e+01  6.03971990e+01
  6.08556190e+01  5.87726107e+01  6.13991562e+01]",[ 1.         -0.81439954 -0.81439954 -0.81439954 -0.81439954]
1,-27.637545193496408,55.65738617502211,"(0, 0)","[ 2.75229068e+00  6.88574982e+01  3.29799995e+01  1.64140002e+03
  1.53630005e+02  4.22820015e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.34136894e-01
 -1.16158458e+00 -1.20518102e+00 -1.04323533e+00 -1.10214452e+00
  3.42514496e+01  3.21438764e+01  3.17975303e+01  3.20026672e+01
  3.30193455e+01 -1.77651553e+02 -1.64818537e+02 -1.56320358e+02
 -1.85135680e+02 -1.78350303e+02  5.66588206e+01  6.03971990e+01
  6.08556190e+01  5.87726107e+01  6.13991562e+01]",[ 1.         -0.81439954 -0.81439954 -0.81439954 -0.81439954]
0,1,2,3,4,5
1,-9.225622259418742,55.65738617502211,"(0, 0)","[ 2.75229068e+00  6.20574989e+01  3.15000000e+01  1.58930005e+03
  1.39059998e+02  3.73699989e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.21943447e+00
 -1.25679160e+00 -1.18375140e+00 -1.22542674e+00 -1.23243010e+00
  3.22514053e+01  3.02026773e+01  3.59666050e+01  3.19405305e+01
  3.13571176e+01 -1.44868279e+02 -1.30058045e+02 -9.72096114e+01
 -1.31811961e+02 -1.27871521e+02  6.23116365e+01  6.74856415e+01
  5.10440578e+01  6.23116365e+01  6.39058385e+01]",[ 1.         -0.56486225 -0.56486225 -0.56486225 -0.56486225]
1,-27.637545193496408,137.9769884521702,"(0, 0)","[ 2.75229068e+00  6.20574989e+01  3.15000000e+01  1.58930005e+03
  1.39059998e+02  3.73699989e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.21943447e+00
 -1.25679160e+00 -1.18375140e+00 -1.22542674e+00 -1.23243010e+00
  3.22514053e+01  3.02026773e+01  3.59666050e+01  3.19405305e+01
  3.13571176e+01 -1.44868279e+02 -1.30058045e+02 -9.72096114e+01
 -1.31811961e+02 -1.27871521e+02  6.23116365e+01  6.74856415e+01
  5.10440578e+01  6.23116365e+01  6.39058385e+01]",[ 1.         -0.56486225 -0.56486225 -0.56486225 -0.56486225]
0,1,2,3,4,5
1,-9.225622259418742,137.9769884521702,"(0, 0)","[ 2.75229068e+00  6.94925003e+01  3.17299995e+01  1.51569995e+03
  1.58830002e+02  3.64413338e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.09713491e+00
 -7.24855672e-01 -5.86922734e-01 -9.66992275e-01 -8.61720093e-01
  3.70654050e+01  4.28968979e+01  4.42795991e+01  4.03785655e+01
  4.00407578e+01 -6.99539550e+01 -1.23070349e+01  3.25548695e+00
 -3.82353595e+01 -3.47188269e+01  3.66992407e+01  1.09470166e+01
  5.20324667e+00  2.04212290e+01  2.04212290e+01]",[ 0.6106806 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,124.8788086812383,"(0, 0)","[ 2.75229068e+00  6.94925003e+01  3.17299995e+01  1.51569995e+03
  1.58830002e+02  3.64413338e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.09713491e+00
 -7.24855672e-01 -5.86922734e-01 -9.66992275e-01 -8.61720093e-01
  3.70654050e+01  4.28968979e+01  4.42795991e+01  4.03785655e+01
  4.00407578e+01 -6.99539550e+01 -1.23070349e+01  3.25548695e+00
 -3.82353595e+01 -3.47188269e+01  3.66992407e+01  1.09470166e+01
  5.20324667e+00  2.04212290e+01  2.04212290e+01]",[ 0.6106806 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,124.8788086812383,"(0, 0)","[ 2.75229068e+00  6.05525017e+01  2.87000008e+01  1.48590002e+03
  1.35419998e+02  2.96713333e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.13861190e-01
 -2.27352827e-01 -1.32565769e-01 -4.26033970e-01 -3.46997071e-01
  4.23106037e+01  4.74066561e+01  4.73253851e+01  4.38427726e+01
  4.41759105e+01 -4.75161380e+00  3.75049145e+01  6.49570657e+01
 -8.43936560e+00  1.61366715e+00  1.08120184e+01  5.22922283e+00
  1.45828234e+01  1.26414664e+01  9.81346352e+00]",[ 0.3932587 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,205.49387557191767,"(0, 0)","[ 2.75229068e+00  6.05525017e+01  2.87000008e+01  1.48590002e+03
  1.35419998e+02  2.96713333e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.13861190e-01
 -2.27352827e-01 -1.32565769e-01 -4.26033970e-01 -3.46997071e-01
  4.23106037e+01  4.74066561e+01  4.73253851e+01  4.38427726e+01
  4.41759105e+01 -4.75161380e+00  3.75049145e+01  6.49570657e+01
 -8.43936560e+00  1.61366715e+00  1.08120184e+01  5.22922283e+00
  1.45828234e+01  1.26414664e+01  9.81346352e+00]",[ 0.3932587 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,205.49387557191767,"(0, 0)","[ 2.75229068e+00  6.32150002e+01  2.69500008e+01  1.52490002e+03
  1.46570007e+02  2.86800003e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.78040715e-02
  5.67231629e-02  6.49022421e-02 -1.70671204e-02  1.91217137e-02
  4.78642154e+01  4.72443528e+01  4.60849383e+01  4.59066667e+01
  4.66491193e+01  6.19630468e+01  7.34113417e+01  6.56194928e+01
  5.03121109e+01  5.07170200e+01  1.22869634e+01  9.00534507e+00
  6.51260897e+00  5.21103883e+00  3.94738902e+00]",[ 0.22217137 -1.         -1.         -1.         -1.        ]
1,-27.637545193496408,215.9356118063224,"(0, 0)","[ 2.75229068e+00  6.32150002e+01  2.69500008e+01  1.52490002e+03
  1.46570007e+02  2.86800003e+01  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.78040715e-02
  5.67231629e-02  6.49022421e-02 -1.70671204e-02  1.91217137e-02
  4.78642154e+01  4.72443528e+01  4.60849383e+01  4.59066667e+01
  4.66491193e+01  6.19630468e+01  7.34113417e+01  6.56194928e+01
  5.03121109e+01  5.07170200e+01  1.22869634e+01  9.00534507e+00
  6.51260897e+00  5.21103883e+00  3.94738902e+00]",[ 0.22217137 -1.         -1.         -1.         -1.        ]
0,1,2,3,4,5
1,-9.225622259418742,215.9356118063224,"(0, 0)","[2.75229068e+00 6.16674995e+01 2.03700008e+01 1.47730005e+03
 1.40399994e+02 2.40813332e+01 1.66675542e+02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.79647986e-02
 1.39966035e-01 1.50256763e-01 8.85754581e-02 1.07011239e-01
 4.59376552e+01 4.87658853e+01 4.78779431e+01 4.72092261e+01
 4.74313615e+01 6.89751800e+01 1.06699243e+02 8.26653459e+01
 6.93805491e+01 8.26570684e+01 9.25289407e+00 2.24916305e+01
 1.46550349e+01 7.91114156e+00 1.14304077e+01]",[ 0.8249432 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,305.23890063803447,"(0, 0)","[2.75229068e+00 6.16674995e+01 2.03700008e+01 1.47730005e+03
 1.40399994e+02 2.40813332e+01 1.66675542e+02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.79647986e-02
 1.39966035e-01 1.50256763e-01 8.85754581e-02 1.07011239e-01
 4.59376552e+01 4.87658853e+01 4.78779431e+01 4.72092261e+01
 4.74313615e+01 6.89751800e+01 1.06699243e+02 8.26653459e+01
 6.93805491e+01 8.26570684e+01 9.25289407e+00 2.24916305e+01
 1.46550349e+01 7.91114156e+00 1.14304077e+01]",[ 0.8249432 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,305.23890063803447,"(0, 0)","[2.75229068e+00 6.11949997e+01 2.52199993e+01 1.47859998e+03
 1.42710007e+02 2.85093327e+01 1.66675542e+02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.11649673e-01
 2.62579806e-01 3.09856628e-01 2.47764929e-01 2.58558762e-01
 5.14877404e+01 4.97803587e+01 5.28739568e+01 5.08541005e+01
 4.98803923e+01 1.31195803e+02 8.10994519e+01 1.15207795e+02
 1.06457678e+02 8.93989678e+01 2.94208693e+01 1.63029342e+01
 2.59176053e+01 2.26453097e+01 1.88100105e+01]",[ 1.        -0.9414111 -0.9414111 -0.9414111 -0.9414111]
1,-27.637545193496408,383.1062103796521,"(0, 0)","[2.75229068e+00 6.11949997e+01 2.52199993e+01 1.47859998e+03
 1.42710007e+02 2.85093327e+01 1.66675542e+02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.11649673e-01
 2.62579806e-01 3.09856628e-01 2.47764929e-01 2.58558762e-01
 5.14877404e+01 4.97803587e+01 5.28739568e+01 5.08541005e+01
 4.98803923e+01 1.31195803e+02 8.10994519e+01 1.15207795e+02
 1.06457678e+02 8.93989678e+01 2.94208693e+01 1.63029342e+01
 2.59176053e+01 2.26453097e+01 1.88100105e+01]",[ 1.        -0.9414111 -0.9414111 -0.9414111 -0.9414111]
0,1,2,3,4,5
1,-9.225622259418742,383.1062103796521,"(0, 0)","[2.75229068e+00 5.73100014e+01 2.24300003e+01 1.48400000e+03
 1.37350006e+02 2.85020008e+01 1.66675542e+02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 3.41663910e-01
 5.35039613e-01 5.84565337e-01 3.97152090e-01 4.80878463e-01
 5.27525397e+01 5.70840187e+01 5.78499072e+01 5.49210087e+01
 5.75404565e+01 1.20306305e+02 1.80627561e+02 1.91552545e+02
 1.43190821e+02 1.85128494e+02 2.87389882e+01 4.13670934e+01
 4.55285495e+01 3.28804130e+01 4.13670934e+01]",[ 0.40307534 -1.         -1.         -1.         -1.        ]
